"customer_id","OrderDate","Product","Quantity","OrderValue","Discount","Status"
9133,"26 Feb 2024","Tablet",1,501.73,"5%","Complete"
1019,"2026-01-29","Chair",6,1235.43,"N/A","cancelled"
1096,"2025-03-25","Chair",4,936.95,"N/A","Complete"
1236,"2024-06-21","Monitor",1,396.65,"","Complete"
1169,"14/09/2025","Desk",2,737.69,"0.15","Complete"
1181,"18/01/2024","Webcam",3,1099.67,"0","Pending"
9497,"26 Nov 2024","Tablet",1,178.4,"5%","complete"
1061,"01 Oct 2025","Headphones",3,775.25,"20","Complete"
1139,"07/01/2024","Printer",6,988.3,"20","Cancelled"
1127,"2025/06/09","Desk",6,304.34,"","Pending"
1058,"2025-07-21","Laptop",3,735.51,"5%","Complete"
1098,"23-Dec-2024","Printer",5,1244.31,"0","Pending"
1238,"04/11/2025","Monitor",4,1290.26,"10%","Cancelled"
1233,"26 Mar 2026","Monitor",1,1149.91,"20","Complete"
9245,"28-07-2024","Mouse",2,975.26,"10%","refunded"
1090,"2024-11-13","Webcam",2,296.87,"N/A","Pending"
1241,"2026-06-04","Tablet",4,297.59,"20","Cancelled"
1019,"02-Mar-2026","Tablet",3,777.41,"5%","Refunded"
9290,"01 Apr 2025","Keyboard",4,1135.46,"0","PENDING"
1117,"2026/03/19","Mouse",6,1491.32,"","Cancelled"
1212,"2024-01-01","Laptop",4,534.21,"N/A","Pending"
1207,"15-Nov-2024","Monitor",5,346.84,"N/A","Pending"
1033,"19/05/2025","Headphones",3,1074.33,"10%","Cancelled"
1157,"04-11-2025","Monitor",6,656.36,"","Pending"
1165,"23 Jan 2026","Tablet",3,1384.02,"10%","Complete"
9003,"2025-03-20","Desk",6,1380.32,"10%","Cancelled"
1065,"2025-08-27","Desk",1,572.67,"","Pending"
1200,"11 Dec 2024","Laptop",6,207.73,"20","Pending"
1215,"","Chair",4,1140.39,"N/A","Pending"
1210,"27 Apr 2025","Laptop",6,1487.12,"0","Pending"
1246,"2024/05/24","Router",5,74.22,"20"," Complete"
1144,"2026/05/15",".",5,385.91,"","Cancelled"
9119,"2024-09-14","Keyboard",6,15.66,"","Complete"
1132,"19 May 2026","Keyboard",1,458.54,"","cancelled"
1220,"05 Apr 2024","Printer",1,64.59,"20","Refunded"
1108,"2026/02/20","Desk",3,732.09,"10%","Cancelled"
1047,"01/02/2026","Printer",3,826.22,"0.15"," Pending"
1087,"15/06/2026","Monitor",6,1289.52,"10%","complete"
1172,"2024/09/06","Tablet",1,17.36,"10%","Pending"
1151,"2025-11-27","Monitor",1,1499.1,"10%","Complete"
1147,"22/03/2025","Monitor",4,16.34,"N/A","Refunded"
1181,"20-Mar-2025","Tablet",1,1031.49,"N/A","Complete"
1128,"03 Sep 2025","Laptop",1,1480.37,"0.15","Pending"
1018,"2026/02/26","Phone",6,1101.04,"N/A","Complete"
1176,"24/04/2026","Laptop",5,944.5,"N/A","Refunded"
1171,"25 Mar 2026","Webcam",6,136.34,"N/A","Pending"
1190,"13/11/2025","Desk",1,913.41,"0.15","Complete"
1039,"2024/02/08","Monitor",5,838.68,"","Cancelled"
1081,"2025/03/16","Laptop",6,719.1,"0","Complete"
1051,"09/01/2025","Mouse",2,23.62,"10%","Refunded"
1021,"2026/01/01","Laptop",6,1352.45,"0.15","Cancelled"
1118,"10/11/2024","Mouse",4,603.17,"10%","Pending"
1049,"2025/03/17","Monitor",1,614.52,"5%","Cancelled"
1240,"2024-10-04","Printer",4,1392.8,"0.15","Refunded"
1186,"NULL","Tablet",4,1164.97,"N/A","Refunded"
1117,"16 Jan 2025","Chair",1,638.03,"20","Cancelled"
1162,".","Desk",1,816.52,"10%","refunded"
1028,"2026/01/08","Tablet",5,720.75,"5%","Cancelled"
1174,"21-03-2024","Tablet",5,426.62,"10%"," Complete"
1225,"21-Nov-2024","Printer",6,778.2,"","Cancelled"
1147,"04-Nov-2025","Mouse",5,289.74,"","Pending"
1164,"26/07/2025","Headphones",5,681.64,"0.15","Cancelled"
1080,"2024-09-11","Tablet",2,66.73,"10%","pending"
1195,"2024/06/14","Desk",1,814.37,"20","Pending "
1191,"2025-03-06","Webcam",6,710.67,"N/A","Cancelled"
1118,"18-Mar-2024","Printer",3,107.39,"0.15","Cancelled"
1155,"15/05/2024","Chair",1,94.54,"","Cancelled"
9276,"2024/02/04","Phone",2,479.8,"5%","Pending"
1238,"2025/03/14"," Phone",3,481.91,"","Refunded"
1031,"2025/11/10","Chair",5,555.83,"5%","Complete"
1231,"06 Aug 2025","Webcam",1,186.71,"0","Refunded"
1019,"13/05/2024"," Keyboard",4,1076.22,"5%","Complete"
1031,"02-06-2024","Phone",3,814.03,"5%","Pending"
1179,"28-Jun-2024","Phone",2,877.39,"20","Cancelled"
1166,"2025-05-16","Keyboard",2,1354.41,"","Pending"
1050,"04-Jan-2024","Printer",1,343.83,"5%","Cancelled"
1224,"2024/01/11","Tablet",2,1252.79,"0.15","Refunded"
1004,"2025/01/11","HEADPHONES",1,1205.07,"0.15","Cancelled"
1010,"2024-05-27","Keyboard",3,297.17,"","Refunded"
1126,"2025-10-25","Keyboard",3,1336.12,"N/A","Cancelled"
9296,"08/12/2024","Keyboard",3,34.94,"","Pending"
1082,"2024-05-01","Printer",1,159.56,"N/A","Complete"
1057,"04/01/2024","Monitor",6,633.75,"10%","Pending"
1237,"22-01-2026","Mouse",5,863.77,"0.15","Cancelled"
9547,"05/10/2025","Monitor",5,209.99,"10%","Complete"
1070,"12-04-2025","Laptop",6,348.11,"N/A","Refunded"
1187,"2026/04/11","Monitor",5,444.38,"0","refunded"
1180,"16/05/2026","Tablet ",2,414.6,"","Complete"
1018,"2026-06-15","Headphones",2,941.41,"N/A","Cancelled"
9466,"10 Jun 2025","Phone",6,997.43,"N/A","Pending"
1161,"2024/12/01","Chair",2,704.51,"0","Complete"
9350,"26/04/2025","Monitor",5,1202.1,"N/A","Complete"
1231,"03-Dec-2024","Chair",5,1482.6,"","Pending"
1069,"2026/01/25","Tablet",1,975.65,"10%","Refunded"
1011,"06/06/2025","Chair",6,768.57,"20","Pending"
1241,"22-07-2025","Mouse",3,451.6,"10%","Complete"
1244,"03 Nov 2025","Chair",4,1287.26,"N/A","Complete "
1098,"2024/05/20","Headphones",3,1307.34,"0.15","Refunded"
1068,"27/05/2025","Keyboard",3,239.53,"20","CANCELLED"
1016,"09-Jul-2024","Headphones",5,1274.92,"0","Pending"
1155,"25/04/2024","Laptop",4,624.68,"20","Complete"
1184,"29-07-2025","Router",1,250.24,"0.15","Pending"
1232,"06/09/2024","Printer",5,1180.71,"","Pending"
9604,"17-Oct-2024","Desk",1,938.16,"0","Pending"
9883,"20-01-2024","Webcam",4,1128.65,"5%","Pending"
1092,"2026/04/23","Router",5,193.41,"5%","Complete"
1105,"01-Dec-2024","Laptop",4,143.46,"0","Complete"
1097,"2024-12-08","Monitor",1,1393.88,"","Cancelled"
1032,"2026-06-16","Desk",6,410.81,"5%","Complete"
9636,"02 Aug 2025","tablet",1,913.6,"0.15","Complete"
1140,"13-Mar-2025","Laptop",5,750.62,"","Cancelled "
9460,"N/A","Keyboard",5,1287,"N/A","Complete"
1030,"23/03/2024","Headphones",3,655.94,"5%","Complete"
1044,"23-Mar-2025","Mouse",4,980.06,"0.15","Cancelled"
9905,"2024/11/14","Desk",1,446.82,"20","Cancelled"
1036,"17 Oct 2024","Router",1,690.77,"0","Refunded"
1196,"03/02/2024","Tablet",5,181.08,"0"," Complete"
1048,"05/12/2024","laptop",6,1162.54,"","Refunded"
1086,"2025-10-27","Chair",1,1397.95,"","Refunded"
1151,"12 Nov 2025","Mouse",6,211.07,"","Complete"
1244,"2024-11-08","Tablet",2,1172.47,"0.15","Refunded"
1232,"2025-01-09","Webcam",3,123.2,"","Cancelled"
1073,"2024-01-05","WEBCAM",1,1299.15,"","Pending"
1063,"17-06-2025","Headphones",5,403.32,"20","CANCELLED"
1207,"2025-05-30","Router",2,776.36,"5%","Refunded"
1023,"2026-05-13","Mouse",4,909.9,"10%","Cancelled"
1008,"02/02/2025","Tablet ",4,1293.45,"N/A","PENDING"
1199,"04-Oct-2025"," Router",6,515.93,"10%"," Complete"
1037,"09/05/2025","router",1,1001.48,"0","Pending"
1153,"12-01-2026","Mouse",6,488.18,"0","Cancelled"
1059,"13-08-2025","Headphones",3,690.2,"20","Cancelled"
1075,"2024/08/04","Monitor",6,1233.94,"0.15","Refunded"
9556,"22-Aug-2025","Router",5,375.24,"0","Cancelled"
1042,"02-Sep-2024","Webcam",4,468.57,"0.15","Pending"
1187,"07/01/2026","Monitor",1,169.64,"5%","Refunded"
1054,"19-Jun-2024","Router",5,1254.28,"5%","Complete"
1011,"09 Feb 2024","Keyboard",1,932.74,"N/A","CANCELLED"
1183,"31 Aug 2024","Laptop",6,337.47,"","Refunded"
1084,"29-06-2025","Printer",4,1257.97,"0","Pending"
1128,"2024/11/01","TABLET",5,604.2,"5%","Complete"
1118,"14-Apr-2025","Desk",5,609.64,"0.15","Refunded"
9974,"2025-10-20","Webcam",3,314.43,"","complete"
1085,"2024/02/15"," Desk",5,281.77,"0","Pending"
1038,"Unknown","Keyboard",1,509.12,"5%","Refunded"
1132,"03/01/2024","Tablet",3,1200.77,"10%","Refunded"
1156,"03 Oct 2025","Mouse",5,192.79,"N/A","Pending"
1173,"03 Jul 2025","Mouse",3,222.67,"0","Cancelled"
1226,"2025-11-23",".",5,1012.11,"10%","Complete"
1148,"26/11/2024","Mouse",6,636.91,"20","Pending"
1055,"N/A","Printer",3,1323.37,"0.15","PENDING"
1124,"2025/12/16","Desk",1,712.81,"5%","Complete"
1117,"18/01/2025","Printer",4,921.21,"0.15","COMPLETE"
1059,"2025/02/05","Laptop",1,1228.41,"20","Cancelled"
1148,"25-06-2025","Monitor",5,1435.3,"20","Pending"
1020,"19 Feb 2026","Laptop",4,69.32,"0","Cancelled"
1135,"2025/04/05","Headphones",1,85.23,"","Refunded"
1032,"2025-08-09","Mouse",6,1079.78,"0","Complete"
1029,"24-Apr-2026","Headphones",3,346.98,"20","Pending"
1069,"25-12-2025","Laptop",3,255.15,"","complete"
1097,"2024-09-22","Webcam",3,1053.13,"10%","Cancelled"
1224,"2024/05/23"," Headphones",5,556.97,"0.15","complete"
1086,"2024/08/24","Desk",4,1107.77,"N/A","Complete"
1181,"23/11/2025","Keyboard",2,763.19,"20","Pending"
1040,"2025-01-19","Headphones",2,945.97,"5%","Cancelled"
1209,"26 Feb 2024","Chair",4,750.44,""," Complete"
1217,"07-01-2024","HEADPHONES",4,1439.76,"10%","Complete"
1201,"11/06/2024","Desk",6,671.8,"0.15","COMPLETE"
1248,"03-Apr-2024","Laptop",4,1430.08,"10%"," Refunded"
1191,"20/03/2024"," Monitor",6,253.3,"20"," Refunded"
1125,"14 Mar 2024","monitor",6,117.64,"","cancelled"
1016,"02-Dec-2024","Headphones",6,962.14,"","Complete"
1231,"05 Mar 2024","Laptop",3,513.91,"0.15","Complete"
1199,"2026/01/09","Mouse",4,940.24,"0","Complete"
1077,"29-Feb-2024","Headphones",2,122.91,"0.15","Refunded"
1072,"25 Jul 2025"," Phone",4,475.68,"0","Refunded"
1088,"","Phone",2,235.47,"","Complete"
1063,"2025/03/13","Monitor",2,1080.98,"N/A","Complete"
1014,"09-May-2024","Desk",4,901.07,"0","Cancelled"
1111,"15/03/2026"," Webcam",4,1398.12,"5%","Cancelled"
1088,"20/11/2024","Router",4,959.66,"5%","Pending"
1058,"18/09/2025","Laptop",1,949.76,"5%","PENDING"
1020,"27/01/2026","Router",6,334.17,"10%","Refunded "
1041,"2026/01/19","Router",1,1189.97,"0.15","Complete"
1164,"11/03/2024","Laptop",1,931.6,"0","Refunded"
1148,"03 Feb 2024","Headphones",1,1014.54,"20","Pending"
1035,"02 Dec 2025","Phone",3,357.7,"N/A","Cancelled"
1163,"19/01/2026","Webcam",2,1195.48,"10%","refunded"
1232,"18 Oct 2024","Desk",6,901.73,"N/A","Pending"
1031,"29-Dec-2024","Webcam",2,1021.8,"10%","Cancelled"
1235,"13/07/2025","Desk",5,822.11,"N/A","Refunded"
1202,"06-Jul-2024","Keyboard",1,602.15,"0","Complete"
1040,"31 Aug 2025","Monitor",3,588.42,"20","Cancelled"
1053,"02-Jan-2026","Router",4,955.81,"5%","Complete"
1036,"2025-06-15","Mouse",5,261.07,"0.15","Cancelled"
1236,"2024/12/07","Webcam",4,1155.67,"0.15","Refunded"
1086,"2024/01/15","Tablet",1,488.07,"","Complete"
1076,"2024/09/23","Chair",4,313.24,"10%","Cancelled"
1105,"01/11/2024","Phone",1,1035.62,"N/A","Cancelled"
1016,"2024/03/07","Printer",4,887.86,"10%","CANCELLED"
9743,"28 Sep 2025","Mouse",4,472.78,"N/A","Cancelled"
1087,"19-06-2025","Headphones",5,1326.87,"","Pending"
1231,"21/03/2025","Webcam",2,564.87,"N/A","cancelled"
1028,"15-Apr-2026","Printer",2,395.86,"10%","Cancelled"
1023,"2026-03-11","Tablet",4,222.12,"0","Complete"
1120,"2025-01-31","Printer",4,745.66,"20","Cancelled"
1244,"25 Jun 2024"," Webcam",6,504.83,"10%","Complete"
1075,"03/06/2026","Headphones",1,676.15,"0","Complete"
1146,"15-09-2025"," Phone",3,740.23,"0.15","Complete"
1218,"2024/11/04","N/A",3,1360.73,"10%"," Pending"
1183,"2026/06/06","Phone",2,357.12,"0.15","Cancelled"
1091,"29/08/2025","Chair",3,311.41,"N/A"," Refunded"
1198,"05/07/2024","Chair",4,532.94,"20","Cancelled "
1060,"10/03/2024","Desk",3,830.72,"0.15","Refunded"
1020,"2025-01-10","Keyboard",5,211.92,"0","Pending"
1096,"2025/11/09","Phone",1,601.23,"N/A","Cancelled"
1170,"19-03-2025","Printer",4,1161.95,"10%","Refunded"
1019,"2026-04-10","Keyboard",2,401.05,"0","Complete"
1084,"11 Nov 2024","desk",6,1479.8,"5%","Cancelled"
1223,"05-Nov-2024","Chair",6,1477.91,"0.15","Complete"
1227,"2025-05-25","Printer",4,509.65,"0","Complete"
9747,"28 May 2024","Router",5,950.45,"10%","Complete"
1244,"2024-03-29"," Mouse",4,1022.65,"0.15","Refunded"
1103,"05 Dec 2024","Tablet",2,1288.44,"0.15","Cancelled"
1233,"19-01-2026","Printer",5,1415.33,"10%","Pending"
1202,"17-09-2024","Tablet",5,1060.34,"10%","Complete"
1009,"04/04/2024","Phone",1,531.98,"20","Refunded"
1003,"2025-07-13","Monitor",3,1236.15,"10%"," Cancelled"
1163,"NULL","Webcam",4,529.38,"20","Complete"
1172,"10-01-2024",".",1,1469.78,"0.15","Cancelled"
1182,"27-Sep-2024","Router",6,1114.5,"0","Complete"
1075,"2024/09/04","Webcam",1,791.56,"20","Cancelled"
1095,"02/01/2026","Chair",4,263.99,"10%","CANCELLED"
1122,"NULL","Webcam",4,1234.95,"10%","Complete"
1154,"07-Jan-2025","printer",4,652.6,"0.15","Pending"
1067,"2025/01/16","Router",4,1362.79,"10%"," Pending"
1053,"16/06/2025","Keyboard",5,442.21,"10%","Complete"
9939,"30-May-2025","Keyboard",3,1367.71,"","pending"
1017,"12 Jul 2025","Monitor",2,258.18,"N/A","Complete"
1094,"20-Sep-2025","Chair",6,1496.06,"N/A","Complete"
1033,"NULL","Keyboard",5,997.89,"5%","Cancelled"
1235,"10 Nov 2024","Printer",2,923.43,"5%","Cancelled"
1127,"15 Feb 2026","Chair",5,672.75,"","Cancelled"
1024,"24 Apr 2025","Phone",2,790.5,"0.15","Complete "
1044,"22-Feb-2024","Router",1,1477.62,"20","Cancelled"
9766,"31-08-2025","Laptop",6,905.43,"0","Pending"
1083,"12/12/2024","Laptop",5,13.33,"5%","Pending"
1046,"2024-01-08","Headphones",4,1287.96,"20","Refunded "
1126,"13-Apr-2025","Tablet",2,1113.54,"0.15","Complete"
1231,"2026-05-30","Tablet",6,1258.18,"0","Pending"
1247,"2024-02-04","Phone",1,316.54,"","Complete"
1127,"28-01-2024","Webcam",2,936.78,"5%","Complete"
1085,"03/12/2024","Keyboard",6,587.15,"N/A","Pending"
1230,"2025/08/30","Keyboard",1,1023.06,"10%","Cancelled"
1205,"18 Sep 2025","Chair",3,215.8,"5%","Complete"
9805,"13-Jun-2024","Laptop",3,1255,"20","Pending"
1150,"2026-06-18","Laptop",5,1080.57,"20","Refunded"
1065,"05/01/2026","Headphones",3,99.09,"10%","Cancelled"
1008,"13-04-2024","Headphones",6,1369.41,"","Cancelled"
1116,"16-Jan-2024","Keyboard",6,1358.38,"","Complete"
1200,"N/A","Webcam",1,1034.55,"5%","Cancelled"
1214,"18-Jun-2026","Printer",6,273.73,"N/A","Refunded"
1107,"2024/08/24","webcam",1,279.57,"0.15","Pending"
1132,"07 Oct 2024","desk",2,886.71,"0.15","Complete"
1092,"26/01/2026","Phone",3,1420.71,"20","Refunded"
1136,"27/08/2024","Headphones",1,1439.3,"N/A"," Refunded"
1233,"14-06-2025","Printer",1,658.11,"10%","Refunded"
1028,"12 Mar 2025","monitor",1,892.26,"","Cancelled"
1059,"2024/12/24","Monitor",1,860.68,"20","Cancelled"
1202,"2026-03-02","Keyboard",5,381.64,"0.15","Pending"
1111,"17-Aug-2024","Webcam ",5,725.74,"0.15","Cancelled"
1074,"22-Jul-2025","Tablet",1,516.99,"0"," Refunded"
1103,"2024/01/19","Router",6,627.71,"10%","pending"
1017,"2025/04/27","Headphones",1,723.67,"5%","Pending"
1085,"2025-01-18","Tablet",5,803.08,"10%","Refunded"
1204,"2026-03-28","NULL",4,241.89,"10%","Cancelled"
1037,"NULL","Chair",6,235.55,"5%","Pending"
1123,"26 Jun 2024","Chair",3,740.32,"20"," Complete"
1116,"20-Jan-2026","Tablet",6,1314.63,"","COMPLETE"
1021,"2025/10/13","Phone",5,706.45,"","Complete"
1221,"04 Apr 2025","Mouse",4,1114.04,"N/A","Complete"
1181,"25-03-2026","Phone",5,626.08,"N/A","Cancelled"
1104,"24-Sep-2025","PRINTER",2,801.81,"10%","REFUNDED"
1032,"2026/03/22","Desk",5,979.87,"0.15","Complete"
1124,"2025-01-24","Desk",3,1243.38,"","Pending "
1012,"23-08-2024","Printer",2,713.18,"0","Cancelled"
1041,"2025-10-03","Monitor",4,175.13,"10%","Refunded"
9619,"28/12/2024","Webcam",6,485.37,"20","Refunded"
1096,"2024/03/23","Router",2,1292.99,"10%","Pending"
1218,"2024/04/19","Webcam",4,482.38,"0.15","Cancelled"
1163,"04/04/2025","",3,880.08,"0.15","Pending"
1189,"2026-06-09","Desk",4,440.99,"","Cancelled "
1061,"2025-02-05","Keyboard",3,1041.97,"N/A","Pending"
1176,"01-Feb-2026","Phone",4,439.68,"N/A","Complete"
1184,"13-03-2025"," Router",4,493.2,"","Pending"
9699,"29-01-2024","router",3,460.18,"0.15","Pending"
1238,"2026-05-30","Tablet",1,333.36,"","Cancelled"
1173,"05-May-2026","Phone",3,378.67,"","Pending "
1069,"2024/12/06","Router",3,445.77,"5%","Pending"
1126,"","Webcam",6,287.26,"5%","Pending"
1135,"29-07-2024","Mouse",1,1276.44,"5%","Pending"
1208,"06-Feb-2026","Monitor",3,910.66,"10%","Complete"
1046,"15 Aug 2025","Router",5,1294.85,"0.15","Cancelled"
1149,"18-05-2025","Phone",1,794.86,"0.15","Cancelled"
1152,"12-10-2025","",2,1410.62,"5%","Refunded"
1078,"01-Feb-2024","Keyboard",2,1365.99,"N/A","Refunded"
1073,"2025/09/07","Chair ",4,718.17,"0","Pending"
1123,"2025-08-13","Printer",1,250.1,"20","Pending"
9117,"2024-03-19","Headphones",4,344.96,"10%","Cancelled"
1086,"15 Apr 2025","Phone",6,1130.79,"N/A","Complete"
1096,"2025-08-06","Laptop",3,1395.03,"0.15","Refunded"
1014,"2025-10-27","Router",5,397.1,"0.15","Pending"
1032,"22-Apr-2024","Phone",5,99.9,"20","Complete"
1127,"28-01-2024","Webcam",2,936.78,"5%","Complete"
9101,"19/10/2025","Headphones",4,1074.69,"20","Complete"
1099,"2025-06-15","Tablet",4,864.47,"20","Complete"
1135,"2025/04/05","Headphones",1,85.23,"","Refunded"
1165,"2025-09-09","Printer",3,1179.3,"20","Refunded"
1150,"2026-06-18","Laptop",5,1080.57,"20","Refunded"
1008,"2024-05-04","Webcam",2,569.94,"","Cancelled "
9939,"30-May-2025","Keyboard",3,1367.71,"","pending"
1019,"02-Mar-2026","Tablet",3,777.41,"5%","Refunded"
1231,"2026-05-30","Tablet",6,1258.18,"0","Pending"
1131,"","Laptop",6,918.14,"20","Complete"
9077,"30 Sep 2024","Chair ",5,593.07,"10%","Complete"
